timestamp,06/09/2021 10:33,,,,,,,,,,,,,,,,,
site-id,SPENF,,,,,,,,,,,,,,,,,
site-name,Spen Farm,,,,,,,,,,,,,,,,,
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN,SWE_CRNS_1DAY,ALBEDO_DAILY_MEAN
parameter-name,COSMOS sensor VWC,Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day),Snow water equivalent (only given on snow days),Daily mean albedo value (swout/swin)
parameter-units,%,mm,gm-3,%,Deg Celsius,Deg Celsius,Deg Celsius,hPa,MJday-1,Deg Celsius,ms-1,mm,Deg Celsius,%,Deg Celsius,%,mm,Unitless
26/03/2019,26.6,0,5.6,69.7,7.8,3.6,11.5,1026.5,6.7,268.9,4.1,2.1,8.5,28.7,8.6,26.7,,0.195
27/03/2019,25.1,0,6.1,70.5,8.8,6.1,10.7,1028,1.2,272.9,3.7,1.4,8.9,28.4,8.9,26.3,,0.179
28/03/2019,24.4,0,6,70.6,8.9,2.4,14.3,1028,6.3,247.5,2.3,1.9,9.2,28,9.4,26.1,,0.199
29/03/2019,22.8,0,6.1,73.2,8.6,2.6,16.3,1020.6,7,265.7,2,2,9.7,27.8,10,25.9,,0.202
30/03/2019,24.2,0.1,6.3,80,7.4,1.3,13.6,1015.9,7.4,292.7,2.6,1.7,9.7,27.6,9.9,25.7,,0.201
31/03/2019,23.6,0.1,5.1,69.9,6.3,2.8,9.3,1022,5.4,65.1,3,1.9,9.4,27.4,9.4,25.4,,0.192
01/04/2019,22.7,0,5.1,70,6.2,2.1,10.9,1014.1,5.7,137.2,3.5,1.8,8.5,27.1,8.6,25.2,,0.195
02/04/2019,24.6,3.6,5.4,77.8,5.4,2.5,9.3,995.9,6.1,295.2,2.6,1.5,8,26.9,8.1,25,,0.135
03/04/2019,24.7,0,4.9,77.6,4,0.4,8.3,991.6,4.4,215.3,2.2,1.3,6.7,26.9,6.8,25.1,,0.171
04/04/2019,23.7,0,5.2,75.6,5.3,0.6,8.8,989.4,4.2,104.4,5,1.7,6.5,26.8,6.6,25.1,,0.191
05/04/2019,23.2,0,5.3,66.5,7.9,3.3,12.8,998,5.3,103.8,4.6,2.2,7.8,26.8,7.9,25.2,,0.197
06/04/2019,22.7,0,6.1,79,7.1,2.2,11.5,1002.2,7.5,11.3,2.1,1.6,9.1,26.8,9.2,25.2,,0.193
07/04/2019,23.9,0.1,7.2,86,8.3,6.7,12.7,1004.7,5.4,10,3.2,1.2,10.1,26.7,10.2,25.1,,0.188
08/04/2019,22.6,0,7.2,85.8,8.3,6,11.3,1008.1,4.8,8.8,4.5,1.2,9.9,26.5,10,25,,0.191
09/04/2019,21.6,0,5.5,72.6,6.8,2.2,10,1013.1,5.6,40.9,3.8,1.9,9.3,26.3,9.4,24.8,,0.197
10/04/2019,23.7,0,4.4,70,4.4,-0.4,9.3,1017.5,6.4,44.6,2.7,1.9,8.1,26,8.4,24.5,,0.199
11/04/2019,21.4,0,4.1,63.9,4.8,-0.3,10.1,1021.3,7.6,132.5,2.5,2.2,8.6,25.8,8.8,24.4,,0.199
12/04/2019,22.6,0,4.1,67,3.8,-2,8.2,1022.8,4.3,90.5,2.3,1.6,7.7,25.6,7.7,24.2,,0.193
13/04/2019,21.2,0,3.9,65.6,3.5,-1.6,8.3,1023.2,6.9,64.8,3.2,2,7.2,25.4,7.3,24,,0.2
14/04/2019,20.5,0,4.2,67.5,3.9,-2,7.9,1021.3,3.4,81.3,3.6,1.6,6.3,25.2,6.4,23.8,,0.194
15/04/2019,21.1,0,5.6,76.5,6.2,0.2,10.8,1015.7,9.3,101,4.6,2.1,7.8,25.1,8,23.7,,0.203
16/04/2019,20.6,0,6.6,80.1,8.2,4.1,12.5,1012.2,6.3,50.6,3.2,1.6,9.4,24.9,9.5,23.5,,0.195
17/04/2019,19.8,0,7.1,77,10.1,5.7,16.6,1016.1,9.7,32.3,3.2,2.3,11.6,24.8,11.8,23.5,,0.199
18/04/2019,20.1,0,7.2,76.2,10.6,6,18,1020.7,9.1,24.5,3.2,2.5,12.6,24.5,12.8,23.4,,0.199
19/04/2019,18.4,0,6.6,67.2,11.8,5.2,20.9,1025.3,9,11.4,2.5,2.8,13.2,24.4,13.4,23.2,,0.197
20/04/2019,18.7,0,6.1,56.7,13.5,4.3,21.6,1024.8,9.4,146.5,1.7,3.1,14.6,24.1,14.8,23,,0.198
21/04/2019,17.6,0,6.4,60.2,13.5,4.3,21.9,1013.6,10.5,143.2,2.7,3.9,15.3,23.8,15.5,22.8,,0.201
22/04/2019,17.5,0,6.4,61.1,12.6,4.8,20.9,1001.5,9.3,91.6,2.7,3.4,15.2,23.4,15.3,22.4,,0.202
23/04/2019,17.6,0,7.1,73.8,10.7,5.7,16.1,994.6,6.7,24.6,2.9,2.2,14.4,23.1,14.5,22.1,,0.198
24/04/2019,17.5,2.5,8.2,80.2,11.3,5.6,18.9,988,7.6,40.1,3.7,2.2,13.9,23,13.9,21.8,,0.196
25/04/2019,19.1,4.8,7.5,84.6,9.1,5.8,13.3,992.5,3.9,132.9,3.2,1.4,11.5,22.8,11.5,21.7,,0.168
26/04/2019,22.3,1.7,7,80.6,8.9,3.7,13.1,998.5,7.8,168.7,5,2.1,10.3,22.8,10.4,21.9,,0.163
27/04/2019,23.8,5.5,6.7,81.6,7.8,6.1,9.9,995.5,6.6,249.3,5.6,1.8,9.6,23.4,9.6,24.3,,0.137
28/04/2019,26.6,0,6.7,78,8.6,4.8,12.6,1014,7.4,346.6,2.9,1.8,9.9,24.6,10,27.5,,0.131
29/04/2019,26.2,0,7,85.3,8,4.5,13.3,1020.6,8.5,108.2,1.8,1.9,10.9,24.9,11.1,26,,0.137
30/04/2019,24.8,0,7.2,83.3,8.9,3.8,15.4,1017.8,9.4,132.2,1.9,2,11.5,24.8,11.6,25.3,,0.157
01/05/2019,24.5,0,7.6,75.1,11.4,6.4,15.5,1011,6,281.2,1.8,1.8,12.4,24.7,12.3,24.8,,0.166
02/05/2019,24.6,4.4,7.4,80.5,9.7,7.3,13.6,1007.4,8.4,308.6,3.4,2,11.7,24.6,11.6,24.4,,0.146
03/05/2019,25.2,0.9,5.8,79.6,6.1,2.9,8.4,1009.8,3.7,353.9,2,1.3,10.2,24.6,10,24.5,,0.131
04/05/2019,25.2,0,4.9,68.9,5.8,1.8,9.7,1015.6,9.7,335.9,5.3,2.5,8.6,24.6,8.4,24.5,,0.158
05/05/2019,24.8,0,5.1,65.1,7.2,3.2,10,1018.7,4.7,310,1.8,1.6,8.9,24.5,8.8,24.2,,0.17
06/05/2019,24.9,3.8,5.9,78.2,6.6,4.7,9.4,1014.4,7.2,48.3,2.4,1.7,9.7,24.5,9.6,24,,0.173
07/05/2019,27.2,3.3,6.5,84.2,7.1,4,10.7,1007.4,9.1,104.7,1.9,1.9,10.2,25.5,10.2,26.1,,0.138
08/05/2019,29.2,8.7,7.2,91.3,7.3,6.4,8.2,989.1,3.7,57.4,4,0.9,9.3,32.2,9.3,31.8,,0.141
09/05/2019,31.1,1.6,6.6,85.8,6.8,4.1,7.9,993.4,4.1,353.6,3.6,1.1,9,34.9,8.7,32.7,,0.145
10/05/2019,31,1,6,80.2,6.5,2.8,9.5,1003.6,8.6,99.9,2.4,1.8,9.4,33.5,9.5,31.2,,0.14
11/05/2019,28.8,0.1,6.6,80.5,8.1,4.6,11.8,1015.6,12.2,313.6,1.6,2.3,11.3,32.7,11.2,30.6,,0.142
12/05/2019,30.1,0,6.4,73.6,9.3,2.5,15.2,1029.7,14.5,150,2.3,3.2,12,31.1,12.2,29.1,,0.141
13/05/2019,27.6,0,6.6,63.7,12.4,3.7,19.1,1032.3,14.8,155.5,2.2,3.8,13.7,29.4,13.9,27.8,,0.157
14/05/2019,26.5,0,7,59,14.3,7.2,19.2,1027.8,14.7,166.1,1.8,3.8,15.9,28.1,15.9,27,,0.172
15/05/2019,23.7,0,6.9,64.7,12.6,6.9,18.4,1021.2,14.3,125.7,2.7,3.8,16.7,26.9,16.8,26.2,,0.176
16/05/2019,22.9,0,6.4,67,11,6,15.7,1015.9,15.2,67.3,3.6,3.8,16.4,25.9,16.6,25.5,,0.179
17/05/2019,23,0.4,7.6,73,12,8.8,18.3,1006.5,11.6,9.8,4,3.2,16.1,25.1,15.8,24.8,,0.176
18/05/2019,23.1,0.1,8.4,82.3,11.5,9.3,14,1001.5,5.3,6.3,1.7,1.5,14.8,24.6,14.6,24.3,,0.169
19/05/2019,21.5,0,8.1,75.2,12.4,9.2,15.9,1004.3,7.4,278.2,2,2.2,14.8,24.2,14.9,23.8,,0.178
20/05/2019,21.1,0,7.9,72,12.8,8.1,17.6,1007.3,8,299.8,2.4,2.5,14.7,23.7,14.9,23.2,,0.176
21/05/2019,20,0,7.1,66.6,12.6,7.9,18.1,1011.7,12.5,281.5,3.4,3.6,15.4,23.1,15.7,22.6,,0.176
22/05/2019,20.2,0,6.8,62.1,12.9,7.5,18.3,1011.8,11.5,270.8,3,3.6,15.7,22.5,16,21.9,,0.18
23/05/2019,20.6,0,7.3,64,13.3,9.1,18.3,1009.4,9,267.7,3.1,3.1,15.7,22.1,15.9,21.3,,0.181
24/05/2019,20.3,0.1,7.4,62.2,13.9,8.7,19.2,1010,16.2,277.7,3.9,4.5,16.9,21.6,17.4,20.8,,0.173
25/05/2019,20.1,2.5,8.5,73.1,13.6,8.5,18.9,1010.8,10.7,267,2.9,3.1,16.6,21.1,16.9,20.3,,0.183
26/05/2019,22.3,0.5,9.6,76.3,14.7,11,16.6,1003.3,9.7,250.4,4.2,2.7,16,20.9,16.3,20.1,,0.167
27/05/2019,20.9,0.9,7.8,73.7,12.1,9.2,15.4,1001,13.7,255.6,4.1,3.3,15.3,20.8,15.9,19.9,,0.176
28/05/2019,19.9,0.5,7.8,84.8,9.8,7.2,13.3,1007,9.1,356.9,2.4,2.1,14.8,20.8,14.9,19.7,,0.181
29/05/2019,20.3,0.2,7.7,76.7,11.3,6,16.1,1009.1,10.9,191.1,3.5,2.9,14.3,20.7,14.6,19.5,,0.181
30/05/2019,20.6,0.3,10.7,74.1,17.2,14.2,21.5,1009.9,13.6,244.8,5.4,3.8,16.3,20.6,16.9,19.3,,0.178
31/05/2019,20.3,0,9.9,69,17,14.2,19.5,1013.2,10,227.5,4,3.4,17.2,20.5,17.8,19,,0.184
01/06/2019,18.8,0.2,10.4,73.6,16.6,12.3,21,1011.2,8.2,169.6,2.2,2.5,17.1,20.3,17.6,18.7,,0.183
02/06/2019,19.5,1,10.3,70.6,17.1,13.1,22.2,999.7,6.3,187.1,4.4,3,17.2,20.1,17.6,18.5,,0.186
03/06/2019,19,0.1,6.7,54.1,14.8,11.8,17.9,1002.3,16.3,229.6,4.7,5.1,16.8,19.9,17.5,18.2,,0.185
04/06/2019,21,12.7,8.8,80.9,12.4,9.7,15.9,999.3,5.4,130.4,2.8,1.8,15.7,20.5,16.1,19.9,,0.19
05/06/2019,25.6,0,8,76.1,11.9,8.2,14.5,997.6,10.1,203,3.2,2.7,14.9,22.8,15.2,25.7,,0.175
06/06/2019,23,0,7.3,70.4,12.3,7.5,17.8,1002.2,14.6,232.3,2.3,3.9,15.6,21.9,16,24.1,,0.169
07/06/2019,24.9,8.6,8.8,85.4,11.5,6.1,16.3,999.7,5.8,49.3,2.5,1.7,14.1,22.7,14.3,24.7,,0.188
08/06/2019,27.4,0.5,9.1,86.3,11.9,9.9,13.6,1000.7,6.5,285.9,2.7,1.6,14.1,28,14.4,28.7,,0.176
09/06/2019,25.5,0,7.6,73.6,12,7.6,16.4,1012.4,13.1,234.8,2.3,3.2,14.9,26.4,15.1,27.2,,0.172
10/06/2019,24.1,0.9,8.5,84.6,11.1,6.6,15.5,1012.2,8.7,353.8,2.5,2.1,14.3,24.9,14.5,26.3,,0.173
11/06/2019,26.6,8.6,8,83.9,10.3,9,11.2,1011.1,2.6,3.1,5.5,1.3,12.7,25.6,12.4,27.6,,0.175
12/06/2019,30.2,8.9,9.4,92.3,11.2,9.1,13.6,1003.9,3.3,2,3.8,0.9,12.2,34.1,12.2,32.4,,0.159
13/06/2019,29.8,2.3,8.8,91.4,10.4,8.9,12.8,997.1,7.8,344.6,2.1,1.6,13.2,34.5,13.3,32.2,,0.159
14/06/2019,30.1,3.7,8.9,85.2,11.8,8.7,16,1001.5,9.8,162.7,2.6,2.1,13.7,35.1,14.1,32.8,,0.155
15/06/2019,31.2,9,9.2,85.5,12.3,9.3,16.6,1004.2,8.8,171.9,2.7,2.1,14.2,34.8,14.5,32.5,,0.155
16/06/2019,31.9,0.7,9,78,13.4,7.6,17.2,1006.4,13.6,189.6,3.4,3.2,14.6,34.6,15,31.7,,0.155
17/06/2019,30.7,1,10,80.4,14.5,12.1,18,1007.4,10.8,207.6,3.8,2.7,15.5,33.1,15.9,30.6,,0.158
18/06/2019,29.8,0.3,9.5,74.8,15.2,10.1,19.4,1006.7,13.6,204.2,2,3.4,16.5,32.1,16.8,29.7,,0.151
19/06/2019,30.6,3.7,9.6,78.9,14.4,11,18.9,1001.9,11,244,2.1,2.8,16.8,34.1,17.2,31.4,,0.149
20/06/2019,29.7,0,7.3,66.3,13,8.6,16.9,1004.3,13.6,248.3,3,3.9,15.9,31.9,16.1,29.3,,0.154
21/06/2019,27,0,7.1,63.9,13.3,8.5,17.6,1012.1,13.3,266.4,2.4,3.9,15.4,30,15.7,28.1,,0.156
22/06/2019,26,0,8.7,71.7,14.4,7,20.3,1015.2,15.6,105.8,2.2,4.2,15.9,28.6,16.9,27.4,,0.155
23/06/2019,24.7,0.8,10,81.9,14.3,9.6,18.6,1014.1,10.6,65.7,2.6,2.7,16.3,27.5,17.1,26.9,,0.167
24/06/2019,30.2,6,12.7,92.8,16,13.5,20.7,1010.8,5.9,343.7,2.2,1.4,16.2,28.5,16.7,31.1,,0.153
25/06/2019,33.8,7.7,10.9,93.8,13.4,11.7,15.3,1016.1,3.4,348.4,4,0.9,15.7,33.3,15.7,32.8,,0.155
26/06/2019,32.6,1.4,9.5,89.3,12,8,14,1024.9,4.4,6.6,2.6,1.2,14.5,35.2,14.4,32.8,,0.163
27/06/2019,31.2,0,9.6,82.6,13.4,5.6,20.6,1025.9,17.9,74.1,1.8,4.1,15.1,32.5,16.2,30.5,,0.148
28/06/2019,29.3,0,10,82.4,14.2,11.3,18.2,1020.2,16.3,102.7,2.9,3.6,16.7,30.2,17.9,28.9,,0.157
29/06/2019,28.5,0,12.8,80.1,18.8,11.2,27,1008.7,17.5,143.4,2.6,4.6,18.1,28.6,19.3,28.2,,0.152
30/06/2019,26.3,2,10.2,69.3,17.4,14.4,20.1,1006.3,8.1,254.5,3.9,3.3,17.8,27.3,18.2,27.5,,0.174
01/07/2019,26.6,0,9.3,72.2,15.1,10.8,18.4,1011.7,15.7,265.9,4.7,4.1,16.7,26.5,17.4,27.2,,0.168
02/07/2019,25.5,0,7.9,66.2,14.2,9.3,18.3,1019.1,9.7,283.2,2.5,3.2,15.8,25.8,16.1,26.9,,0.176
03/07/2019,25,0,8.4,68,14.7,7.8,20.2,1021.5,16.5,36.1,1.6,4.5,15.9,25.1,16.3,26.4,,0.157
04/07/2019,23.5,0,9.6,71.2,16.1,9.8,21.2,1017.6,15.5,265.9,2.8,4.3,16.4,24.2,17,25.9,,0.167
05/07/2019,22.3,0,10.1,70.4,17,13.6,20.4,1011.5,13.4,277.4,3.5,4,16.7,23.5,17.4,25.3,,0.174
06/07/2019,22.7,2.8,9.9,74.2,15.8,10.7,20,1007.4,13.5,321.8,2.2,3.7,16.9,23.1,17.5,24.8,,0.17
07/07/2019,21.8,0,8.6,73.1,13.8,9.9,18.8,1012,10.7,68.6,1.2,3,15.9,22.7,16.4,24.6,,0.173
08/07/2019,20.9,0.2,8.8,74.1,14,9.2,17.8,1015.8,11.9,125.6,1.4,3.2,15.6,22.5,16.1,24.4,,0.175
09/07/2019,23.3,1.5,10.9,86.9,14.6,11.3,17.7,1014.4,5.8,207.1,1.9,1.6,15.6,22.3,16,24.1,,0.179
10/07/2019,23.9,0.1,11.6,79.8,17.3,13.4,21.5,1010.2,8.4,253.6,1.6,2.5,16.1,22.3,16.5,24.1,,0.176
11/07/2019,21.8,0.5,11.6,76.3,18.1,14,22.7,1005,13.4,250.2,2.9,3.9,16.8,22.1,17.3,24,,0.177
12/07/2019,22.1,8.9,11.2,77.2,17.2,12.9,23.1,1008.6,12.8,299.2,2.4,3.6,17,21.8,17.3,25.1,,0.172
13/07/2019,26.7,2.5,11.4,80.8,16.7,13.5,21.6,1016.2,12.3,359.8,1.8,3.2,16.9,21.8,17.3,28.9,,0.172
14/07/2019,29.4,2.7,10.4,80.6,15.3,10.3,18.8,1018.7,11.3,25.8,1.7,3.1,16.7,22.7,16.9,31.7,,0.179
15/07/2019,27.3,0,10,74.4,16.2,8.5,22.6,1016.2,15.4,195,1.2,4.3,16.2,22.9,16.4,28.9,,0.165
16/07/2019,24.8,0,10.3,69.9,17.8,10.4,23.5,1012.3,13.9,281.9,1.7,4.4,16.5,22.4,16.8,27.8,,0.173
17/07/2019,23.9,0.4,10.3,70.7,17.4,11.4,22.1,1006.3,11.4,214.9,2.4,3.7,16.5,21.9,16.8,26.8,,0.182
18/07/2019,23.3,0.2,9.7,69.5,16.6,12.9,19.9,1002.2,10.4,254.2,2.9,3.4,16.4,21.6,16.6,26.2,,0.183
19/07/2019,24.9,6.4,11.5,89.1,15,10.6,17.8,1001.3,4.4,159.4,3,1.3,15.5,21.6,15.5,27.6,,0.187
20/07/2019,26.7,1,10.9,77.6,16.7,13.4,19.4,999.4,11.2,225.8,4,3.4,15.9,21.7,16.1,31.4,,0.179
21/07/2019,25.9,2.4,10.6,73.2,17.3,11.8,20.7,1010.6,9.5,211.4,3.2,3.3,15.8,21.7,16.1,29,,0.178
22/07/2019,26.6,0.3,13.1,70.8,21.4,16.7,25.5,1010.9,14.1,230.4,4.2,4.7,17.3,21.6,17.5,29.6,,0.173
23/07/2019,22.6,0,13.5,71.8,21.9,15.2,28.2,1011,17.2,141.4,2.5,5.3,18.2,21.3,18.4,27.7,,0.17
24/07/2019,27.5,10.3,14.5,77.3,21.6,17.6,26.2,1005.7,14.8,222.1,2.2,4.3,19,22.2,19.3,31.9,,0.171
25/07/2019,26.3,0,14.7,70.4,24,15.5,32.2,1004.2,15.4,126,2.5,5.5,19.1,22,19.4,29.1,,0.171
26/07/2019,23.6,0.2,14.3,78.6,20.9,17.8,24,1003.6,5.6,190.2,1.8,2.1,19.2,21.7,19.4,28,,0.175
27/07/2019,30.2,22.6,12.4,92.2,15.8,14.8,17.7,1001,0.9,305.5,3,0.6,17.6,28.8,17.7,32.4,,0.176
28/07/2019,30.5,16.9,13.8,90.6,17.9,15.1,21.5,998.4,5.2,2.1,2.2,1.4,17.1,34.1,17.3,33.6,,0.156
29/07/2019,32.7,1.6,11.4,75.3,18.2,14.8,22.4,1001.1,11.7,277,2.2,3.3,17.3,34.6,17.5,33.2,,0.16
30/07/2019,32.7,21.3,12.3,83.8,17.5,13.6,23.7,999.3,8.4,22.2,2.5,2.6,17.2,34,17.3,33,,0.168
31/07/2019,34,3.7,12.9,87.8,17.3,15.5,20,1001.9,8.9,315.3,3.1,2.4,17.3,35.6,17.5,33.5,,0.161
01/08/2019,34,0.3,11.9,79.3,17.8,14.4,21.5,1011.5,10.7,337.3,3.5,3.3,17.2,33.6,17.4,31.7,,0.161
02/08/2019,29.6,0.1,12,80.1,17.7,14.4,20.9,1014.5,10.6,3.5,2.6,3,17.4,32.2,17.4,30.4,,0.163
03/08/2019,29.4,,11.6,75.4,18.4,12.8,23.2,1012.5,9.1,169.3,1.5,3,17.3,30.9,17.3,29.4,,0.163
04/08/2019,28.9,,12.6,77.1,19.4,15.6,24.6,1005.9,11.3,152.9,2.6,3.6,17.7,31.1,17.8,30.2,,0.173
05/08/2019,30.4,,10.5,70,17.9,14.3,20.9,1000.5,12.4,222.3,2.8,4,17.5,34.1,17.6,32.8,,0.176
06/08/2019,29.3,,10,67.2,17.7,13.6,22.1,997,11,211.6,4,4,16.8,31.2,16.9,30.5,,0.186
07/08/2019,27.1,,10.3,73.4,16.7,13.8,19.5,996.7,13.3,246.2,3.8,4,16.5,29.8,16.7,29.4,,0.167
08/08/2019,26,,10.1,68,18,12.6,23.2,1002.2,16.4,288.9,2.5,4.9,16.6,28.8,16.9,28.5,,0.166
09/08/2019,30.1,,12.9,82.5,18.4,15,23.2,991.6,9.4,144.9,4.8,2.9,17.1,33.9,17.2,33,,0.158
10/08/2019,30.6,,11.6,78.6,17.3,15.2,19.4,989.7,8.2,207.4,6.2,3,16.9,34.2,16.9,33.7,,0.166
11/08/2019,28.4,,9.7,74.1,15.3,11.7,17.5,1000.4,6.8,248.8,4.4,2.8,15.8,32,16,31.4,,0.169
12/08/2019,28.6,,8.1,73.8,12.7,8.5,17.5,1006.9,7.2,272.7,2.3,2.6,14.5,30.9,14.7,30.5,,0.162
13/08/2019,27.6,,8,68.9,13.8,9.6,18.6,1009.3,15.2,264.3,2.8,4.3,14.4,30.5,14.6,30.6,,0.161
14/08/2019,30,,10.7,91.2,13.4,10.6,15.4,1002.8,3.6,145.5,2.6,1,14.2,29.9,14.3,30.8,,0.158
15/08/2019,29,,9.4,71.4,15.5,11.3,18.4,1002.8,12.4,262.7,4.4,3.7,14.7,32,14.9,33.3,,0.16
16/08/2019,30.5,,11,88.1,14.5,11.1,16.3,999,2.7,174.5,4.5,1,14.4,33,14.5,33.6,,0.155
17/08/2019,30.2,,9.1,67.5,16.2,13,19.5,993.9,11.9,222.5,4.1,4.1,14.9,34.8,15.1,33.5,,0.159
18/08/2019,28.5,,8.7,69.5,15,10.8,19.1,994.8,9.1,217.5,4.3,3.4,14.6,31.9,14.7,31.2,,0.163
19/08/2019,26.5,,8.9,70.2,15,11.6,18,1004.1,8.8,241.2,3.5,3.2,14.5,30.4,14.7,30.2,,0.164
20/08/2019,25.1,,8.3,68.8,14.4,10.8,18,1014.1,9.8,243.2,3.2,3.3,14.1,29.4,14.5,29.4,,0.165
21/08/2019,25.1,,9.9,72.9,16.3,12.3,20,1016.8,9.5,205.5,3.6,3.3,14.7,28.5,14.9,28.9,,0.166
22/08/2019,26.3,,11.4,75.5,17.6,15.4,20.8,1013.9,6.4,217.6,4.5,2.6,15.3,27.8,15.5,28.3,,0.169
23/08/2019,25,,12.3,71.9,20.1,14.8,25.3,1016,11.2,213,2.3,3.7,16.4,27,16.6,27.8,,0.163
24/08/2019,24.2,,10.2,64.5,19.8,12.8,26.8,1013,12,157.2,2.2,4.6,16.7,26.1,16.8,27.2,,0.169
25/08/2019,24.2,,10.5,64.7,20.3,11.7,29.7,1012.4,11.7,127.1,2,4.8,16.6,25.3,16.8,26.3,,0.165
26/08/2019,23.3,,12.7,72.4,20.7,14.6,29.1,1011.3,11.7,272.5,2,4.1,17.5,24.5,17.6,25.6,,0.164
27/08/2019,22.6,,12.7,73.3,20.5,13.3,27.9,1008.3,10.7,286,1.6,3.7,17.8,23.8,17.9,25,,0.163
28/08/2019,24.4,,11.4,84.3,15.7,11.1,18.8,1006,3.9,234.3,2.1,1.5,17.2,23.5,17.3,24.9,,0.149
29/08/2019,24.7,,9.2,72.2,15.3,9.5,19.9,1009.8,8.6,206.7,3.9,3.3,15.6,23.5,15.7,25.4,,0.164
30/08/2019,22.8,,10.2,67.1,18.1,14.5,21.7,1009,7.2,201.8,5.1,3.5,16.4,23.5,16.4,25.5,,0.178
31/08/2019,23.9,,9.4,71.1,15.5,11.3,18.8,1002.6,6.7,220.4,4.7,2.9,16.5,23.4,16.4,27.8,,0.176
01/09/2019,23.9,,8,72.5,12.8,9.3,17.1,1009.7,7.8,257.6,3.4,2.7,15.3,23.5,15.1,28.2,,0.178
02/09/2019,24.3,,9.2,76.8,14,9.8,16.7,1013.4,3.7,232.8,3.6,1.9,14.8,23.6,14.6,28,,0.166
03/09/2019,23.2,,10.9,76.4,16.7,14.6,18.8,1011.8,5.8,230.4,4.3,2.2,15.8,23.7,15.5,27.7,,0.168
04/09/2019,23.8,,9.3,76.6,14.1,11.6,16.6,1005.2,7.3,263.3,4.5,2.5,16,23.7,15.6,27.5,,0.169
05/09/2019,22.7,,7.6,66.9,12.9,8,16.5,1017,,273.7,4,,14.6,23.8,14.2,27.7,,
06/09/2019,22.2,1.8,8.8,74,13.9,12.1,17.1,1011.4,6.7,256.2,4.9,2.6,14.9,23.8,14.5,27.5,,0.181
07/09/2019,21.4,0,7.3,69.4,12.1,7.1,15.1,1018.3,4.4,338.1,3.2,2.2,14.3,23.9,14,27.5,,0.19
08/09/2019,20.9,0.1,7.1,70.9,11.6,5.5,17.6,1016.5,5.4,272.4,1.6,2.1,13.7,23.9,13.5,27.3,,0.181
09/09/2019,22.1,2.3,9.4,91.2,11.5,10,12.9,1006.2,2.2,142.4,2.4,0.7,13.7,24,13.8,27.1,,0.163
10/09/2019,24.1,0.7,8.5,78.1,12.7,8,16.9,1011.1,7.6,273,2.6,2.4,13.9,24,13.9,27.1,,0.173
11/09/2019,24.1,1.9,9.9,74,15.8,11.5,18.8,1009.3,7.7,247.7,4.2,2.7,15,24.2,14.9,27.4,,0.178
12/09/2019,22.5,0.1,10.8,78,16.2,11.4,22,1016.8,6.4,229.2,3.9,2.2,15.5,24.6,15.5,27.5,,0.175
13/09/2019,20.9,0,7.3,66.5,12.8,8.3,18,1028.4,6.9,275,2.2,2.7,15.1,24.8,14.9,27.4,,0.179
14/09/2019,20.5,0,7.6,65.9,13.9,5.5,20,1023.8,5.8,223.3,3.1,3,14.2,24.8,14,27.1,,0.181
15/09/2019,19.9,0.4,9.2,74.7,14.4,11.2,16.3,1016.4,2.7,255.3,2.7,1.5,14.5,24.8,14.4,26.8,,0.168
16/09/2019,19.9,0,8.1,74,12.8,9.2,17.8,1016.4,7.2,304.7,2,2.4,14.6,24.7,14.5,26.5,,0.177
17/09/2019,19.1,0,6.4,64.8,11.6,6.4,16.8,1019.9,6.3,312.1,2.6,2.7,13.9,24.5,13.7,26.2,,0.18
18/09/2019,19.4,0,7.3,73.7,11.3,4,17.1,1023.6,4.6,275.3,1.8,1.9,13.3,24.4,13.2,25.8,,0.172
19/09/2019,21,0.3,9.2,76.1,14.6,8.7,21,1024.2,6.7,261.8,1.3,2.3,14.2,24.4,14.2,25.6,,0.18
20/09/2019,19.4,0,9.4,78.9,14.2,7.5,20.8,1019.2,6.6,140.4,2.5,2.6,14.4,24.4,14.6,25.4,,0.184
21/09/2019,18.3,0,9.1,76,14.8,8.1,22.7,1007.4,7.2,112.9,2.9,3,14.4,24.2,14.7,25.1,,0.186
22/09/2019,20,4.1,11.3,92.5,14.1,9.9,18.4,997.7,3.4,268.8,1.9,0.9,14.5,24.1,14.8,24.9,,0.155
23/09/2019,21.1,2,10.5,82.6,15.2,12.9,18.6,1000.3,6.8,177.7,3.7,2.2,15.2,24.1,15.3,25,,0.17
